transaction_id,company_id,date,type,category,amount
CT-004623,COMP-05,2025-05-08,inflow,Revenue/Collections,189172.23
CT-004624,COMP-05,2025-05-08,outflow,Payroll,135131.06
CT-004625,COMP-05,2025-05-09,inflow,Revenue/Collections,190565.09
CT-004626,COMP-05,2025-05-09,outflow,Operating Expenses,130826.97
CT-004627,COMP-05,2025-05-10,inflow,Revenue/Collections,84156.83
CT-004628,COMP-05,2025-05-10,outflow,Payroll,34671.17
CT-004629,COMP-05,2025-05-11,inflow,Revenue/Collections,69096.86
CT-004630,COMP-05,2025-05-11,outflow,Operating Expenses,30333.83
CT-004631,COMP-05,2025-05-12,inflow,Revenue/Collections,172568.22
CT-004632,COMP-05,2025-05-12,outflow,Operating Expenses,130598.41
CT-004633,COMP-05,2025-05-13,inflow,Revenue/Collections,173169.31
CT-004634,COMP-05,2025-05-13,outflow,Vendor Payments,125754.17
CT-004635,COMP-05,2025-05-14,inflow,Revenue/Collections,173938.9
CT-004636,COMP-05,2025-05-14,outflow,Operating Expenses,134841.54
CT-004637,COMP-05,2025-05-15,inflow,Revenue/Collections,158579.85
CT-004638,COMP-05,2025-05-15,outflow,Payroll,115691.95
CT-004639,COMP-05,2025-05-16,inflow,Revenue/Collections,183398.72
CT-004640,COMP-05,2025-05-16,outflow,Operating Expenses,109349.76
CT-004641,COMP-05,2025-05-17,inflow,Revenue/Collections,58281.1
CT-004642,COMP-05,2025-05-17,outflow,Vendor Payments,34017.25
CT-004643,COMP-05,2025-05-18,inflow,Revenue/Collections,71626.36
CT-004644,COMP-05,2025-05-18,outflow,Payroll,25592.97
CT-004645,COMP-05,2025-05-19,inflow,Revenue/Collections,189191.06
CT-004646,COMP-05,2025-05-19,outflow,Payroll,136146.65
CT-004647,COMP-05,2025-05-20,inflow,Revenue/Collections,184675.04
CT-004648,COMP-05,2025-05-20,outflow,Operating Expenses,107483.66
CT-004649,COMP-05,2025-05-21,inflow,Revenue/Collections,187542.88
CT-004650,COMP-05,2025-05-21,outflow,Vendor Payments,129233.45
CT-004651,COMP-05,2025-05-22,inflow,Revenue/Collections,170360.54
CT-004652,COMP-05,2025-05-22,outflow,Vendor Payments,125285.68
CT-004653,COMP-05,2025-05-23,inflow,Revenue/Collections,163573.23
CT-004654,COMP-05,2025-05-23,outflow,Vendor Payments,103592.78
CT-004655,COMP-05,2025-05-24,inflow,Revenue/Collections,60675.53
CT-004656,COMP-05,2025-05-24,outflow,Vendor Payments,52106.69
CT-004657,COMP-05,2025-05-25,inflow,Revenue/Collections,64250.37
CT-004658,COMP-05,2025-05-25,outflow,Payroll,32910.44
CT-004659,COMP-05,2025-05-26,inflow,Revenue/Collections,177075.82
CT-004660,COMP-05,2025-05-26,outflow,Operating Expenses,162939.2
CT-004661,COMP-05,2025-05-27,inflow,Revenue/Collections,182308.43
CT-004662,COMP-05,2025-05-27,outflow,Operating Expenses,205634.19
CT-004663,COMP-05,2025-05-28,inflow,Revenue/Collections,166187.44
CT-004664,COMP-05,2025-05-28,outflow,Payroll,212352.68
CT-004665,COMP-05,2025-05-29,inflow,Revenue/Collections,163704.76
CT-004666,COMP-05,2025-05-29,outflow,Operating Expenses,176486.73
CT-004667,COMP-05,2025-05-30,inflow,Revenue/Collections,188006.99
CT-004668,COMP-05,2025-05-30,outflow,Vendor Payments,191705.7
CT-004669,COMP-05,2025-05-31,inflow,Revenue/Collections,77198.46
CT-004670,COMP-05,2025-05-31,outflow,Vendor Payments,44768.24
CT-004671,COMP-05,2025-06-01,inflow,Revenue/Collections,78383.85
CT-004672,COMP-05,2025-06-01,outflow,Vendor Payments,35677.16
CT-004673,COMP-05,2025-06-02,inflow,Revenue/Collections,214282.99
CT-004674,COMP-05,2025-06-02,outflow,Payroll,104617.49
CT-004675,COMP-05,2025-06-03,inflow,Revenue/Collections,197205.95
CT-004676,COMP-05,2025-06-03,outflow,Vendor Payments,129692.16
CT-004677,COMP-05,2025-06-04,inflow,Revenue/Collections,200266.54
CT-004678,COMP-05,2025-06-04,outflow,Payroll,113503.79
CT-004679,COMP-05,2025-06-05,inflow,Revenue/Collections,227160.07
CT-004680,COMP-05,2025-06-05,outflow,Operating Expenses,103377.36
CT-004681,COMP-05,2025-06-06,inflow,Revenue/Collections,180618.52
CT-004682,COMP-05,2025-06-06,outflow,Payroll,124516.25
CT-004683,COMP-05,2025-06-07,inflow,Revenue/Collections,60906.75
CT-004684,COMP-05,2025-06-07,outflow,Vendor Payments,40952.9
CT-004685,COMP-05,2025-06-08,inflow,Revenue/Collections,71460.0
CT-004686,COMP-05,2025-06-08,outflow,Payroll,38496.82
CT-004687,COMP-05,2025-06-09,inflow,Revenue/Collections,176638.35
CT-004688,COMP-05,2025-06-09,outflow,Operating Expenses,108695.67
CT-004689,COMP-05,2025-06-10,inflow,Revenue/Collections,157783.8
CT-004690,COMP-05,2025-06-10,outflow,Vendor Payments,137431.05
CT-004691,COMP-05,2025-06-11,inflow,Revenue/Collections,164415.21
CT-004692,COMP-05,2025-06-11,outflow,Vendor Payments,105142.35
CT-004693,COMP-05,2025-06-12,inflow,Revenue/Collections,158086.48
CT-004694,COMP-05,2025-06-12,outflow,Payroll,110194.0
CT-004695,COMP-05,2025-06-13,inflow,Revenue/Collections,188117.74
CT-004696,COMP-05,2025-06-13,outflow,Operating Expenses,128494.86
CT-004697,COMP-05,2025-06-14,inflow,Revenue/Collections,58433.97
CT-004698,COMP-05,2025-06-14,outflow,Operating Expenses,47228.02
CT-004699,COMP-05,2025-06-15,inflow,Revenue/Collections,57773.18
CT-004700,COMP-05,2025-06-15,outflow,Payroll,31306.34
CT-004701,COMP-05,2025-06-16,inflow,Revenue/Collections,183954.36
CT-004702,COMP-05,2025-06-16,outflow,Operating Expenses,104427.14
CT-004703,COMP-05,2025-06-17,inflow,Revenue/Collections,169561.02
CT-004704,COMP-05,2025-06-17,outflow,Payroll,118906.09
CT-004705,COMP-05,2025-06-18,inflow,Revenue/Collections,158974.2
CT-004706,COMP-05,2025-06-18,outflow,Operating Expenses,115957.0
CT-004707,COMP-05,2025-06-19,inflow,Revenue/Collections,189505.31
CT-004708,COMP-05,2025-06-19,outflow,Payroll,105989.53
CT-004709,COMP-05,2025-06-20,inflow,Revenue/Collections,182980.2
CT-004710,COMP-05,2025-06-20,outflow,Operating Expenses,138311.3
CT-004711,COMP-05,2025-06-21,inflow,Revenue/Collections,84194.31
CT-004712,COMP-05,2025-06-21,outflow,Operating Expenses,41414.18
CT-004713,COMP-05,2025-06-22,inflow,Revenue/Collections,62306.76
CT-004714,COMP-05,2025-06-22,outflow,Vendor Payments,30575.89
CT-004715,COMP-05,2025-06-23,inflow,Revenue/Collections,182505.62
CT-004716,COMP-05,2025-06-23,outflow,Vendor Payments,110856.25
CT-004717,COMP-05,2025-06-24,inflow,Revenue/Collections,178425.2
CT-004718,COMP-05,2025-06-24,outflow,Payroll,123791.65
CT-004719,COMP-05,2025-06-25,inflow,Revenue/Collections,163075.87
CT-004720,COMP-05,2025-06-25,outflow,Operating Expenses,130317.62
CT-004721,COMP-05,2025-06-26,inflow,Revenue/Collections,174081.69
CT-004722,COMP-05,2025-06-26,outflow,Vendor Payments,212719.31
CT-004723,COMP-05,2025-06-27,inflow,Revenue/Collections,177085.57
CT-004724,COMP-05,2025-06-27,outflow,Payroll,222492.59
CT-004725,COMP-05,2025-06-28,inflow,Revenue/Collections,75532.87
CT-004726,COMP-05,2025-06-28,outflow,Operating Expenses,55728.17
CT-004727,COMP-05,2025-06-29,inflow,Revenue/Collections,87429.0
CT-004728,COMP-05,2025-06-29,outflow,Payroll,65718.57
CT-004729,COMP-05,2025-06-30,inflow,Revenue/Collections,175278.26
CT-004730,COMP-05,2025-06-30,outflow,Vendor Payments,205115.41
CT-004731,COMP-05,2025-07-01,inflow,Revenue/Collections,205684.03
CT-004732,COMP-05,2025-07-01,outflow,Payroll,104630.75
CT-004733,COMP-05,2025-07-02,inflow,Revenue/Collections,236167.19
CT-004734,COMP-05,2025-07-02,outflow,Payroll,108910.05
CT-004735,COMP-05,2025-07-03,inflow,Revenue/Collections,192813.54
CT-004736,COMP-05,2025-07-03,outflow,Payroll,120790.82
CT-004737,COMP-05,2025-07-04,inflow,Revenue/Collections,201382.07
CT-004738,COMP-05,2025-07-04,outflow,Payroll,119351.52
CT-004739,COMP-05,2025-07-05,inflow,Revenue/Collections,70746.64
CT-004740,COMP-05,2025-07-05,outflow,Payroll,31327.92
CT-004741,COMP-05,2025-07-06,inflow,Revenue/Collections,73280.3
CT-004742,COMP-05,2025-07-06,outflow,Operating Expenses,32101.73
CT-004743,COMP-05,2025-07-07,inflow,Revenue/Collections,160525.45
CT-004744,COMP-05,2025-07-07,outflow,Payroll,138416.16
CT-004745,COMP-05,2025-07-08,inflow,Revenue/Collections,176514.33
CT-004746,COMP-05,2025-07-08,outflow,Operating Expenses,129740.67
CT-004747,COMP-05,2025-07-09,inflow,Revenue/Collections,177154.72
CT-004748,COMP-05,2025-07-09,outflow,Vendor Payments,130218.17
CT-004749,COMP-05,2025-07-10,inflow,Revenue/Collections,159245.85
CT-004750,COMP-05,2025-07-10,outflow,Operating Expenses,132755.84
CT-004751,COMP-05,2025-07-11,inflow,Revenue/Collections,192469.98
CT-004752,COMP-05,2025-07-11,outflow,Payroll,137652.4
CT-004753,COMP-05,2025-07-12,inflow,Revenue/Collections,73842.23
CT-004754,COMP-05,2025-07-12,outflow,Payroll,47400.07
CT-004755,COMP-05,2025-07-13,inflow,Revenue/Collections,85733.88
CT-004756,COMP-05,2025-07-13,outflow,Operating Expenses,50874.59
CT-004757,COMP-05,2025-07-14,inflow,Revenue/Collections,168461.46
CT-004758,COMP-05,2025-07-14,outflow,Payroll,122494.41
CT-004759,COMP-05,2025-07-15,inflow,Revenue/Collections,185082.58
CT-004760,COMP-05,2025-07-15,outflow,Vendor Payments,109315.71
CT-004761,COMP-05,2025-07-16,inflow,Revenue/Collections,184217.26
CT-004762,COMP-05,2025-07-16,outflow,Vendor Payments,103081.82
CT-004763,COMP-05,2025-07-17,inflow,Revenue/Collections,163000.9
CT-004764,COMP-05,2025-07-17,outflow,Operating Expenses,104142.52
CT-004765,COMP-05,2025-07-18,inflow,Revenue/Collections,167268.72
CT-004766,COMP-05,2025-07-18,outflow,Vendor Payments,139080.35
CT-004767,COMP-05,2025-07-19,inflow,Revenue/Collections,60997.17
CT-004768,COMP-05,2025-07-19,outflow,Vendor Payments,35097.71
CT-004769,COMP-05,2025-07-20,inflow,Revenue/Collections,63519.2
CT-004770,COMP-05,2025-07-20,outflow,Operating Expenses,33714.16
CT-004771,COMP-05,2025-07-21,inflow,Revenue/Collections,174293.56
CT-004772,COMP-05,2025-07-21,outflow,Payroll,137180.43
CT-004773,COMP-05,2025-07-22,inflow,Revenue/Collections,164551.88
CT-004774,COMP-05,2025-07-22,outflow,Operating Expenses,118439.15
CT-004775,COMP-05,2025-07-23,inflow,Revenue/Collections,192808.71
CT-004776,COMP-05,2025-07-23,outflow,Operating Expenses,115852.44
CT-004777,COMP-05,2025-07-24,inflow,Revenue/Collections,163848.03
CT-004778,COMP-05,2025-07-24,outflow,Operating Expenses,107294.45
CT-004779,COMP-05,2025-07-25,inflow,Revenue/Collections,189610.61
CT-004780,COMP-05,2025-07-25,outflow,Operating Expenses,132993.36
CT-004781,COMP-05,2025-07-26,inflow,Revenue/Collections,69027.87
CT-004782,COMP-05,2025-07-26,outflow,Payroll,61831.29
CT-004783,COMP-05,2025-07-27,inflow,Revenue/Collections,60498.32
CT-004784,COMP-05,2025-07-27,outflow,Payroll,76245.71
CT-004785,COMP-05,2025-07-28,inflow,Revenue/Collections,192292.87
CT-004786,COMP-05,2025-07-28,outflow,Vendor Payments,192614.06
CT-004787,COMP-05,2025-07-29,inflow,Revenue/Collections,174715.95
CT-004788,COMP-05,2025-07-29,outflow,Vendor Payments,186563.85
CT-004789,COMP-05,2025-07-30,inflow,Revenue/Collections,187818.53
CT-004790,COMP-05,2025-07-30,outflow,Operating Expenses,185821.0
CT-004791,COMP-05,2025-07-31,inflow,Revenue/Collections,193232.1
CT-004792,COMP-05,2025-07-31,outflow,Vendor Payments,237530.08
CT-004793,COMP-05,2025-08-01,inflow,Revenue/Collections,239699.3
CT-004794,COMP-05,2025-08-01,outflow,Vendor Payments,103885.94
CT-004795,COMP-05,2025-08-02,inflow,Revenue/Collections,58304.86
CT-004796,COMP-05,2025-08-02,outflow,Operating Expenses,43963.95
CT-004797,COMP-05,2025-08-03,inflow,Revenue/Collections,88596.85
CT-004798,COMP-05,2025-08-03,outflow,Operating Expenses,25692.56
CT-004799,COMP-05,2025-08-04,inflow,Revenue/Collections,227888.47
CT-004800,COMP-05,2025-08-04,outflow,Vendor Payments,122442.85
CT-004801,COMP-05,2025-08-05,inflow,Revenue/Collections,198624.06
CT-004802,COMP-05,2025-08-05,outflow,Vendor Payments,134674.18
CT-004803,COMP-05,2025-08-06,inflow,Revenue/Collections,193192.77
CT-004804,COMP-05,2025-08-06,outflow,Payroll,126907.7
CT-004805,COMP-05,2025-08-07,inflow,Revenue/Collections,194340.4
CT-004806,COMP-05,2025-08-07,outflow,Payroll,117708.03
CT-004807,COMP-05,2025-08-08,inflow,Revenue/Collections,178560.73
CT-004808,COMP-05,2025-08-08,outflow,Payroll,115400.96
CT-004809,COMP-05,2025-08-09,inflow,Revenue/Collections,63386.32
CT-004810,COMP-05,2025-08-09,outflow,Payroll,33750.7
CT-004811,COMP-05,2025-08-10,inflow,Revenue/Collections,60760.42
CT-004812,COMP-05,2025-08-10,outflow,Payroll,31505.73
CT-004813,COMP-05,2025-08-11,inflow,Revenue/Collections,181476.5
CT-004814,COMP-05,2025-08-11,outflow,Payroll,106186.06
CT-004815,COMP-05,2025-08-12,inflow,Revenue/Collections,166658.83
CT-004816,COMP-05,2025-08-12,outflow,Operating Expenses,105629.84
CT-004817,COMP-05,2025-08-13,inflow,Revenue/Collections,168702.89
CT-004818,COMP-05,2025-08-13,outflow,Payroll,131826.18
CT-004819,COMP-05,2025-08-14,inflow,Revenue/Collections,182420.85
CT-004820,COMP-05,2025-08-14,outflow,Vendor Payments,113191.46
CT-004821,COMP-05,2025-08-15,inflow,Revenue/Collections,168858.17
CT-004822,COMP-05,2025-08-15,outflow,Operating Expenses,108215.55
CT-004823,COMP-05,2025-08-16,inflow,Revenue/Collections,72853.76
CT-004824,COMP-05,2025-08-16,outflow,Payroll,37230.33
CT-004825,COMP-05,2025-08-17,inflow,Revenue/Collections,80744.92
CT-004826,COMP-05,2025-08-17,outflow,Operating Expenses,26556.93
CT-004827,COMP-05,2025-08-18,inflow,Revenue/Collections,188201.98
CT-004828,COMP-05,2025-08-18,outflow,Operating Expenses,130458.88
CT-004829,COMP-05,2025-08-19,inflow,Revenue/Collections,165436.79
CT-004830,COMP-05,2025-08-19,outflow,Vendor Payments,135516.24
CT-004831,COMP-05,2025-08-20,inflow,Revenue/Collections,164505.01
CT-004832,COMP-05,2025-08-20,outflow,Vendor Payments,132613.1
CT-004833,COMP-05,2025-08-21,inflow,Revenue/Collections,163751.93
CT-004834,COMP-05,2025-08-21,outflow,Payroll,133798.81
CT-004835,COMP-05,2025-08-22,inflow,Revenue/Collections,176692.37
CT-004836,COMP-05,2025-08-22,outflow,Payroll,126248.0
CT-004837,COMP-05,2025-08-23,inflow,Revenue/Collections,61228.34
CT-004838,COMP-05,2025-08-23,outflow,Vendor Payments,42395.89
CT-004839,COMP-05,2025-08-24,inflow,Revenue/Collections,58952.7
CT-004840,COMP-05,2025-08-24,outflow,Vendor Payments,37575.2
CT-004841,COMP-05,2025-08-25,inflow,Revenue/Collections,161598.61
CT-004842,COMP-05,2025-08-25,outflow,Operating Expenses,110202.56
CT-004843,COMP-05,2025-08-26,inflow,Revenue/Collections,188873.87
CT-004844,COMP-05,2025-08-26,outflow,Vendor Payments,212014.95
CT-004845,COMP-05,2025-08-27,inflow,Revenue/Collections,165016.36
CT-004846,COMP-05,2025-08-27,outflow,Payroll,219054.8
CT-004847,COMP-05,2025-08-28,inflow,Revenue/Collections,187608.49
CT-004848,COMP-05,2025-08-28,outflow,Operating Expenses,234804.53
CT-004849,COMP-05,2025-08-29,inflow,Revenue/Collections,177046.12
CT-004850,COMP-05,2025-08-29,outflow,Operating Expenses,193065.47
CT-004851,COMP-05,2025-08-30,inflow,Revenue/Collections,63128.97
CT-004852,COMP-05,2025-08-30,outflow,Operating Expenses,47043.24
CT-004853,COMP-05,2025-08-31,inflow,Revenue/Collections,85282.67
CT-004854,COMP-05,2025-08-31,outflow,Operating Expenses,42405.58
CT-004855,COMP-05,2025-09-01,inflow,Revenue/Collections,187106.27
CT-004856,COMP-05,2025-09-01,outflow,Operating Expenses,118511.82
CT-004857,COMP-05,2025-09-02,inflow,Revenue/Collections,233171.13
CT-004858,COMP-05,2025-09-02,outflow,Payroll,139668.32
CT-004859,COMP-05,2025-09-03,inflow,Revenue/Collections,192881.3
CT-004860,COMP-05,2025-09-03,outflow,Vendor Payments,131078.65
CT-004861,COMP-05,2025-09-04,inflow,Revenue/Collections,203898.72
CT-004862,COMP-05,2025-09-04,outflow,Operating Expenses,129638.69
CT-004863,COMP-05,2025-09-05,inflow,Revenue/Collections,204661.11
CT-004864,COMP-05,2025-09-05,outflow,Operating Expenses,116575.03
CT-004865,COMP-05,2025-09-06,inflow,Revenue/Collections,86193.61
CT-004866,COMP-05,2025-09-06,outflow,Vendor Payments,43861.97
CT-004867,COMP-05,2025-09-07,inflow,Revenue/Collections,66974.99
CT-004868,COMP-05,2025-09-07,outflow,Operating Expenses,28074.78
CT-004869,COMP-05,2025-09-08,inflow,Revenue/Collections,192439.42
CT-004870,COMP-05,2025-09-08,outflow,Vendor Payments,118411.4
CT-004871,COMP-05,2025-09-09,inflow,Revenue/Collections,177584.36
CT-004872,COMP-05,2025-09-09,outflow,Payroll,123064.78
CT-004873,COMP-05,2025-09-10,inflow,Revenue/Collections,161674.97
CT-004874,COMP-05,2025-09-10,outflow,Payroll,115898.7
CT-004875,COMP-05,2025-09-11,inflow,Revenue/Collections,167841.51
CT-004876,COMP-05,2025-09-11,outflow,Vendor Payments,133867.98
CT-004877,COMP-05,2025-09-12,inflow,Revenue/Collections,161312.94
CT-004878,COMP-05,2025-09-12,outflow,Vendor Payments,140351.82
CT-004879,COMP-05,2025-09-13,inflow,Revenue/Collections,69019.96
CT-004880,COMP-05,2025-09-13,outflow,Payroll,35070.06
CT-004881,COMP-05,2025-09-14,inflow,Revenue/Collections,81514.52
CT-004882,COMP-05,2025-09-14,outflow,Operating Expenses,28973.48
CT-004883,COMP-05,2025-09-15,inflow,Revenue/Collections,171232.95
CT-004884,COMP-05,2025-09-15,outflow,Payroll,123477.31
CT-004885,COMP-05,2025-09-16,inflow,Revenue/Collections,185481.22
CT-004886,COMP-05,2025-09-16,outflow,Payroll,118800.34
CT-004887,COMP-05,2025-09-17,inflow,Revenue/Collections,191829.48
CT-004888,COMP-05,2025-09-17,outflow,Vendor Payments,113704.2
CT-004889,COMP-05,2025-09-18,inflow,Revenue/Collections,176488.58
CT-004890,COMP-05,2025-09-18,outflow,Vendor Payments,106491.11
CT-004891,COMP-05,2025-09-19,inflow,Revenue/Collections,194671.47
CT-004892,COMP-05,2025-09-19,outflow,Vendor Payments,140451.21
CT-004893,COMP-05,2025-09-20,inflow,Revenue/Collections,69735.16
CT-004894,COMP-05,2025-09-20,outflow,Operating Expenses,34350.03
CT-004895,COMP-05,2025-09-21,inflow,Revenue/Collections,58790.61
CT-004896,COMP-05,2025-09-21,outflow,Operating Expenses,50311.09
CT-004897,COMP-05,2025-09-22,inflow,Revenue/Collections,170245.13
CT-004898,COMP-05,2025-09-22,outflow,Vendor Payments,131019.73
CT-004899,COMP-05,2025-09-23,inflow,Revenue/Collections,191476.17
CT-004900,COMP-05,2025-09-23,outflow,Vendor Payments,110754.24
CT-004901,COMP-05,2025-09-24,inflow,Revenue/Collections,165751.0
CT-004902,COMP-05,2025-09-24,outflow,Vendor Payments,124616.04
CT-004903,COMP-05,2025-09-25,inflow,Revenue/Collections,174074.42
CT-004904,COMP-05,2025-09-25,outflow,Operating Expenses,122337.22
CT-004905,COMP-05,2025-09-26,inflow,Revenue/Collections,185865.56
CT-004906,COMP-05,2025-09-26,outflow,Operating Expenses,156794.66
CT-004907,COMP-05,2025-09-27,inflow,Revenue/Collections,55494.96
CT-004908,COMP-05,2025-09-27,outflow,Operating Expenses,70230.46
CT-004909,COMP-05,2025-09-28,inflow,Revenue/Collections,86783.15
CT-004910,COMP-05,2025-09-28,outflow,Payroll,67136.23
CT-004911,COMP-05,2025-09-29,inflow,Revenue/Collections,169557.62
CT-004912,COMP-05,2025-09-29,outflow,Vendor Payments,177328.18
CT-004913,COMP-05,2025-09-30,inflow,Revenue/Collections,182330.36
CT-004914,COMP-05,2025-09-30,outflow,Payroll,248571.82
CT-004915,COMP-05,2025-10-01,inflow,Revenue/Collections,222067.08
CT-004916,COMP-05,2025-10-01,outflow,Vendor Payments,106982.42
CT-004917,COMP-05,2025-10-02,inflow,Revenue/Collections,220267.47
CT-004918,COMP-05,2025-10-02,outflow,Payroll,139111.7
CT-004919,COMP-05,2025-10-03,inflow,Revenue/Collections,224397.33
CT-004920,COMP-05,2025-10-03,outflow,Operating Expenses,133405.45
CT-004921,COMP-05,2025-10-04,inflow,Revenue/Collections,86660.78
CT-004922,COMP-05,2025-10-04,outflow,Operating Expenses,41962.25
CT-004923,COMP-05,2025-10-05,inflow,Revenue/Collections,97197.57
CT-004924,COMP-05,2025-10-05,outflow,Operating Expenses,43893.99
CT-004925,COMP-05,2025-10-06,inflow,Revenue/Collections,171693.66
CT-004926,COMP-05,2025-10-06,outflow,Payroll,123641.24
CT-004927,COMP-05,2025-10-07,inflow,Revenue/Collections,177550.0
CT-004928,COMP-05,2025-10-07,outflow,Payroll,132195.4
CT-004929,COMP-05,2025-10-08,inflow,Revenue/Collections,194285.02
CT-004930,COMP-05,2025-10-08,outflow,Payroll,135162.67
CT-004931,COMP-05,2025-10-09,inflow,Revenue/Collections,178607.36
CT-004932,COMP-05,2025-10-09,outflow,Operating Expenses,113239.37
CT-004933,COMP-05,2025-10-10,inflow,Revenue/Collections,193024.34
CT-004934,COMP-05,2025-10-10,outflow,Vendor Payments,115800.15
